phone,cemetery,emergency,opening_hours,website,pets_allowed,geometry,historic,wiki_summary_en,postal_code,toilets,natural,description,visiting_time,leisure,tourism,public_transport,brand,alt_name,amenity,reservation,attraction,highchair,parking,swimming_pool,contact_phone,community_centre,addr_street,contact_twitter,social_facility,contact_facebook,zoo,email,wheelchair,cuisine,contact_website,internet_access,opening_hours_reception,guest_house,addr_city,contact_instagram,image,location,outdoor_seating,museum,takeaway,smoking,name,id
,,,,https://wawel.krakow.pl/trasa/zamek-ii,,POINT (19.9370836 50.054561),no information,no information,,,no information,"II piętro zamku: reprezentacyjne komnaty królewskie, namioty tureckie, wystawy czasowe",,no information,museum,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zamek II,3295
,,,,https://wawel.krakow.pl/wystawa-stala/wawel-podziemny-lapidarium,,POINT (19.9371362 50.0542162),no information,no information,,,no information,,,no information,museum,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lapidarium,3296
,,,,https://wawel.krakow.pl/trasa/zamek-i,,POINT (19.9370907 50.0544708),no information,no information,,,no information,"I piętro zamku: prywatne apartamenty królewskie z gabinetem porcelanowym, sztuka Wschodu, wystawy czasowe",,no information,museum,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zamek I,3297
,,,,,,POINT (19.926957 50.054661),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smok Lajkonik,3298
,,,,,,POINT (19.915458 50.052672),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smok Emausowy,3299
,,,,,,POINT (19.8541248 50.0550047),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smok w Towarzystwie Zwierząt,3300
,,,,,,POINT (19.8713117 50.047516),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smok Zjeżdżający z Górki,3301
,,,,,,POINT (19.9210363 50.0551639),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smok Przekupka,3302
,,,,,,POINT (19.9168349 50.0564426),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smok Śpiewak,3303
,,,,,,POINT (19.9148655 50.0571392),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3304
,,,,,,POINT (20.0019178 50.0085962),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drzewo życia;Karol Gąsienica-Szostak,3305
+48605721058,,,Mo-Su 11:00-16:00,https://wowkrakow.pl/en/legends-of-krakow,,POINT (19.9448428 50.0654291),no information,no information,,,no information,,,no information,attraction,,,,no information,,,,,,,,Pawia,,,,,pawia@jordan.pl,,,,,,,Kraków,,,,,,,,Legendy Krakowa,3306
,,,,,,POINT (19.9375074 50.0554966),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jarosław Haszek,3307
,,,,,,POINT (19.9488469 50.0652552),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolesław Roja,3308
,,,,,,POINT (19.9042881 50.0562177),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wannolot,3309
,,,,,,POINT (19.9340282 50.0621548),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3310
,,,,,,POINT (19.9339965 50.0621179),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3311
,,,,,,POINT (19.9188695 50.0204121),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mural ppłk Ciepliński,3312
,,,,,,POINT (20.0508442 50.0762169),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3313
,,,,,,POINT (19.9953834 50.074107),no information,no information,,,no information,,,no information,attraction,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klatka pojazdu Impuls po testach zderzeniowych,3314
,,,,,,POINT (19.9953825 50.0741462),no information,no information,,,no information,,,no information,attraction,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wózek  pojazdu Impuls po testach,3315
,,,,,,POINT (19.9335266 50.0543063),no information,no information,,,no information,,,no information,viewpoint,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3316
,,,Th-Fr 10:00-15:00; Sa 10:00-14:00,https://www.ing.pan.pl/muzeum/muzeum-geologiczne-ing-pan,,POINT (19.9366798 50.0575584),no information,"Muzeum Geologiczne Instytutu Nauk Geologicznych PAN w Krakowie is a museum in Kraków, Poland. The collection dates back to 1865.",,,no information,,,no information,museum,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muzeum Geologiczne PAN;Geological Museum;Muzeum Geologiczne ING PAN;Geologisches Museum;Lengyel Tudományos Akadémia Földtani Múzeuma,3317
,,,,,,POINT (19.9004974 50.0573026),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3318
+48124225258,,,,https://muzeumkrakowa.pl/oddzialy/centrum-interpretacji-niematerialnego-dziedzictwa-krakowa,,POINT (19.9417396 50.0632933),no information,no information,,,no information,,,no information,museum,,,,no information,,,,,,,,,,,,,folklor@muzeumkrakowa.pl,,,,,,,,,,,,,,,Centrum Interpretacji Niematerialnego Dziedzictwa Krakowa,3319
,,,,,,POINT (20.1796773 50.0957985),ruins,no information,,,no information,,,no information,no information,,,,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3320
,,,,,,POINT (19.8745187 50.0876871),monument,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pomnik św. Antoniego Padewskiego,3321
,,,"Mo-Fr 07:00-20:00; Sa,Su 09:00-20:00",,,POINT (19.9199345 50.0555865),no information,no information,,,no information,,,park,no information,,,,no information,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,Parku Kieszonkowego,3322
,,,,,,POINT (19.9047757 50.0285813),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3323
,,,,,,POINT (19.9739852 50.0600918),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3324
,,,,,,POINT (19.9740281 50.0600835),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3325
,,,,,,POINT (19.9740395 50.0601217),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3326
,,,,,,POINT (19.9740728 50.0600944),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3327
,,,,,,POINT (19.9740795 50.0601148),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3328
,,,,,,POINT (19.9503204 50.06664),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,original fragment of Berlin Wall,3329
,,,,,,POINT (19.9579439 50.0657453),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Topole Szafera,3330
,,,,,,POINT (19.9580757 50.0628216),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Raciborski,3331
,,,,,,POINT (20.0183133 50.0890531),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dąb Pamięci majora Jana Kantego Rajtara,3332
,,,,,,POINT (19.9908249 50.0500075),no information,no information,,,no information,,,park,no information,,,,no information,,,,,,,,Koszykarska,,,,,,,,,,,,Kraków,,,,,,,,no information,3333
,,,,,,POINT (19.9992259 50.0727467),monument,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bronisław Czech,3334
,,,,,,POINT (20.0374728 50.0712546),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3335
,,,,,,POINT (19.8884241 50.0871848),no information,no information,,,no information,,,park,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3336
,,,,,,POINT (19.8836025 50.0490425),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3337
,,,,,,POINT (19.9344771 50.0616129),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karol Olszewski,3338
,,,,,,POINT (19.915655 50.0621332),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3339
,,,,,,POINT (19.9701205 50.0900438),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matka Boża,3340
,,,,,,POINT (19.9874466 50.0826168),ruins,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruiny dawnego hangaru lotniska Rakowice-Czyżyny,3341
,,,,,,POINT (19.9880461 50.081345),no information,no information,,,no information,,,no information,museum,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heksagon - hangar Muzeum Lotnictwa Polskiego,3342
,,,,,,POINT (19.9875737 50.081297),ruins,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruiny dawnej zabudowy lotniska Rakowice-Czyżyny,3343
,,,,,,POINT (20.0576741 50.0923295),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3344
,,,,,,POINT (20.0767287 50.1008529),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3345
,,,,,,POINT (19.8887531 50.0622939),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,"tablica pamiątkowa,",3346
,,,,,,POINT (19.8949039 50.0560759),no information,no information,,,no information,,,park,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Park Fort 2 ""Kościuszko"" im. prof. Janusza Bogdanowskiego",3347
,,,,,,POINT (19.9333299 50.0785231),monument,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3348
,,,,,,POINT (19.9571469 50.0432788),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3349
,,,,,,POINT (19.902437 50.0275812),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkielet smoka wawelskiego,3350
,,,,,,POINT (19.9441837 50.0632594),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3351
,,,,,,POINT (19.9441492 50.0628946),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3352
,,,,,,POINT (19.9501152 50.0435093),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3353
,,,,,,POINT (19.9504586 50.0410556),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3354
,,,,,,POINT (19.9145658 50.0525151),memorial,no information,,,no information,,,no information,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,no information,3355
,,,,,,POINT (19.9947363 50.0203206),no information,no information,,,no information,,,no information,artwork,,,,no information,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,no information,3356
,,,,,,"MULTIPOLYGON (((19.9887036 50.0702187, 19.9893122 50.0707554, 19.9886673 50.0710748, 19.988033 50.071389, 19.9879365 50.0713038, 19.9873121 50.0716412, 19.9866843 50.0717162, 19.9865969 50.0716501, 19.9863421 50.0717584, 19.9864706 50.0718604, 19.9863654 50.0720543, 19.9861856 50.0721425, 19.9861099 50.0720832, 19.9859842 50.0721422, 19.985895 50.0720674, 19.9860233 50.0720072, 19.9859403 50.0719392, 19.985835 50.0719876, 19.9858161 50.0719685, 19.985742 50.0719515, 19.9857259 50.0719763, 19.9857077 50.0719992, 19.9856801 50.0720207, 19.9856514 50.0720399, 19.9856203 50.072055, 19.9855897 50.0720669, 19.985575 50.0720721, 19.9855384 50.0720837, 19.9855027 50.0720927, 19.9854733 50.0720989, 19.9854398 50.0721041, 19.9854425 50.0721232, 19.9854179 50.0721817, 19.9859618 50.0725138, 19.986181 50.0727227, 19.9864738 50.0726392, 19.9868644 50.0725069, 19.9871247 50.0725695, 19.9874322 50.0732051, 19.9908647 50.0733907, 19.9913991 50.0734223, 19.9914695 50.0734308, 19.9922791 50.0734756, 19.9927153 50.0734974, 19.9927593 50.0734997, 19.9943115 50.0735832, 19.9944197 50.0735328, 19.9948883 50.0735524, 19.9953976 50.0735756, 19.995446 50.0736084, 19.9962409 50.0736728, 19.9964629 50.0737167, 19.9968779 50.0737409, 19.9971722 50.0737409, 19.997172 50.0737317, 19.9971672 50.0737211, 19.9971579 50.0737108, 19.9969101 50.073529, 19.9968718 50.0735144, 19.9965348 50.0732697, 19.9964128 50.0731812, 19.9964082 50.0731778, 19.9963571 50.0732089, 19.9963223 50.0731802, 19.996297 50.0731542, 19.9962629 50.0731151, 19.9962448 50.0730873, 19.9962329 50.0730664, 19.9962245 50.0730447, 19.9962157 50.0730221, 19.9962105 50.0730025, 19.9962073 50.0729708, 19.9957658 50.0729492, 19.9957677 50.0729337, 19.9957689 50.0729251, 19.9957717 50.072905, 19.9957819 50.0728317, 19.9958469 50.0723627, 19.9962233 50.0723872, 19.9962326 50.0723878, 19.9971376 50.0724346, 19.9972918 50.0724418, 19.9973389 50.071481, 19.9973427 50.0714032, 19.9973758 50.0707272, 19.9974884 50.0703604, 19.9975347 50.0702806, 19.9978315 50.0697683, 19.9979191 50.0696172, 19.9986918 50.0682626, 19.9987696 50.0681269, 19.9987436 50.0677313, 19.9985725 50.0673696, 19.9984943 50.0672579, 19.9981817 50.0672351, 19.9979144 50.0672291, 19.9976228 50.0672339, 19.9975633 50.0670638, 19.9975594 50.0668144, 19.9975574 50.066686, 19.9975808 50.0666119, 19.9977489 50.0661046, 19.997788 50.0659865, 19.9970021 50.0658527, 19.9966533 50.0658015, 19.9957331 50.0656282, 19.9955377 50.0656086, 19.993964 50.0653352, 19.9939502 50.0653492, 19.9939401 50.0653673, 19.9939369 50.0653808, 19.9939378 50.0653943, 19.9939895 50.0657625, 19.9953252 50.0658257, 19.9958768 50.065757, 19.9959464 50.0662663, 19.9952344 50.0662413, 19.9946753 50.066208, 19.9945646 50.0661796, 19.9943628 50.0661606, 19.9941133 50.0661202, 19.9940452 50.0661091, 19.9940278 50.066147, 19.9936761 50.0660611, 19.9935294 50.0660264, 19.9933238 50.0659946, 19.9932607 50.0659882, 19.9931858 50.0659806, 19.9930675 50.0659712, 19.9929277 50.0659638, 19.9922564 50.0659609, 19.9916898 50.0662102, 19.9914442 50.065995, 19.9915675 50.0663236, 19.9932189 50.0663842, 19.9932136 50.0665242, 19.9931966 50.0669704, 19.9931769 50.0672616, 19.993133 50.0679102, 19.9928446 50.067899, 19.9928341 50.0679894, 19.9928533 50.0680825, 19.9929057 50.0681599, 19.9929722 50.0682379, 19.9930036 50.0683092, 19.9930141 50.0683866, 19.9930054 50.068441, 19.9929521 50.0685482, 19.9928856 50.0686127, 19.9928288 50.0686565, 19.9927204 50.0687059, 19.9926549 50.0687261, 19.9925622 50.0687451, 19.9924827 50.0687541, 19.9924162 50.0687558, 19.9923271 50.0687496, 19.9922666 50.0687423, 19.9920428 50.0686754, 19.9919881 50.0686754, 19.9919146 50.0686842, 19.9917848 50.0687182, 19.9915712 50.0687993, 19.9911014 50.068988, 19.9907682 50.0691415, 19.9904931 50.0692468, 19.9903632 50.0692947, 19.9902592 50.0693221, 19.9901631 50.0693371, 19.9900881 50.0693443, 19.9900052 50.069345, 19.9899018 50.0693366, 19.9897315 50.0693165, 19.989671 50.0693108, 19.9896269 50.0693068, 19.9896224 50.0693253, 19.9895821 50.0693259, 19.9895533 50.0693319, 19.9895249 50.0693534, 19.9895163 50.0694192, 19.9894916 50.0694935, 19.9894641 50.0695308, 19.9893774 50.0695946, 19.9892919 50.0696307, 19.989203 50.0696611, 19.9890918 50.0696758, 19.9889713 50.0696737, 19.9888601 50.0696562, 19.9887547 50.0696171, 19.9886266 50.0695479, 19.9885382 50.0695089, 19.9884429 50.0694785, 19.9883329 50.0694568, 19.9881959 50.0694489, 19.988038 50.0694714, 19.9878948 50.0695054, 19.9887036 50.0702187)), ((19.985754 50.0736695, 19.9857325 50.0737003, 19.9857219 50.0737276, 19.9857516 50.0737265, 19.9884326 50.0737663, 19.9883651 50.0741802, 19.9882836 50.0746308, 19.9889229 50.0748118, 19.9889589 50.0748205, 19.9892405 50.0749107, 19.9905384 50.0753769, 19.9906735 50.0753758, 19.9917734 50.0751433, 19.9917993 50.0751378, 19.9921306 50.0750678, 19.9926939 50.0748727, 19.9932909 50.074627, 19.9935828 50.0743668, 19.9938129 50.0741793, 19.9941024 50.0740714, 19.9943387 50.0739786, 19.9943036 50.0739222, 19.9900398 50.0736978, 19.9899159 50.0736879, 19.9898798 50.0736852, 19.9898715 50.0736824, 19.9896999 50.0736732, 19.9896797 50.0736686, 19.9895211 50.0736103, 19.9895226 50.0736034, 19.9893684 50.0735938, 19.9872203 50.0734776, 19.9867806 50.0734718, 19.9867438 50.0734688, 19.9861285 50.0733466, 19.9861149 50.073369, 19.9861133 50.0733716, 19.9860967 50.0733989, 19.9859653 50.0733628, 19.985754 50.0736695)))",no information,"Park Lotników Polskich (formerly known as Park Kultury i Wypoczynku, commonly referred to as Park AWF-u) is an urban park in Krakow, located in District XIV Czyżyny, covering an area of 43.06 hectares. It consists of two parts, separated by the latitudinal course of Aleja Jana Pawła II: the larger southern part, situated between Aleja Jana Pawła II and Aleja Pokoju, and the smaller northern part, located between Aleja Jana Pawła II and residential buildings that separate the park from the grounds of the Polish Aviation Museum. 

The park is situated in close proximity to two Krakow universities – to its eastern side are located the Mechanical Faculty of the Cracow University of Technology and the Academy of Physical Education with a stadium and sports hall, while to the northwestern side is the complex of the Communication Technical School. On the southwest side of the park is the Tauron Arena Kraków, built between 2011 and 2014, and on the southern side, across from Aleja Pokoju, is the M1 shopping center.",,,no information,,,park,no information,,,,no information,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park Lotników Polskich,3357
